state,zip_code,population,avg_income,starbucks_count,dunkin_count
IL,62343,300,47106,0,0
IL,62345,140,48185,0,0
IL,62346,100,51660,0,0
IL,62347,1110,61295,0,0
IL,62349,290,51355,0,0
IL,62351,890,57301,0,0
IL,62353,1680,58505,0,0
IL,62354,650,60670,0,0
IL,62355,280,48860,0,0
IL,62356,240,52366,0,0
IL,62358,320,53171,0,0
IL,62360,800,53782,0,0
IL,62361,200,41895,0,0
IL,62363,2550,57175,0,0
IL,62365,270,48300,0,0
IL,62366,570,48029,0,0
IL,62367,520,42901,0,0
IL,62370,160,56456,0,0
IL,62373,150,63146,0,0
IL,62374,150,47686,0,0
IL,62375,140,68357,0,0
IL,62376,590,59015,0,0
IL,62378,400,50382,0,0
IL,62379,870,54978,0,0
IL,62380,140,49200,0,0
IL,62401,9720,68902,1,2
IL,62410,450,53273,0,0
IL,62411,2140,54261,0,0
IL,62413,190,54826,0,0
IL,62414,870,47683,0,0
IL,62417,1220,48429,0,0
IL,62418,890,51912,0,0
IL,62419,170,47300,0,0
IL,62420,1970,54386,0,0
IL,62421,340,53047,0,0
IL,62422,490,44108,0,0
IL,62423,320,63131,0,0
IL,62424,1100,64628,0,0
IL,62425,240,61195,0,0
IL,62426,420,44292,0,0
IL,62427,730,57247,0,0
IL,62428,1390,50961,0,0
IL,62431,460,50295,0,0
IL,62432,240,52633,0,0
IL,62433,410,62870,0,0
IL,62434,160,50025,0,0
IL,62436,290,57575,0,0
IL,62438,160,52143,0,0
IL,62439,3300,52016,0,0
IL,62440,540,65450,0,0
IL,62441,3300,58907,0,0
IL,62442,1060,52774,0,0
IL,62443,720,52458,0,0
IL,62444,170,54017,0,0
IL,62445,420,61900,0,0
IL,62446,190,57015,0,0
IL,62447,1500,58305,0,0
IL,62448,2760,57089,0,0
IL,62449,1410,53664,0,0
IL,62450,5420,52126,0,0
IL,62451,930,53620,0,0
IL,62452,170,51952,0,0
IL,62454,4680,60941,0,0
IL,62458,1030,45434,0,0
IL,62460,480,53100,0,0
IL,62461,430,57251,0,0
IL,62462,530,64503,0,0
IL,62463,580,52206,0,0
IL,62465,440,53663,0,0
IL,62466,980,52652,0,0
IL,62467,1930,78915,0,0
IL,62468,1130,53555,0,0
IL,62469,180,54750,0,0
IL,62471,3870,52983,0,0
IL,62473,690,56037,0,0
IL,62474,350,51734,0,0
IL,62475,140,54992,0,0
IL,62476,680,49595,0,0
IL,62477,380,55807,0,0
IL,62478,180,58938,0,0
IL,62479,400,57705,0,0
IL,62480,300,43913,0,0
IL,62481,160,58468,0,0
IL,62501,1170,71708,0,0
IL,62510,770,57266,0,0
IL,62512,200,69630,0,0
IL,62513,800,53463,0,0
IL,62515,410,70229,0,0
IL,62518,200,54685,0,0
IL,62520,760,65796,0,0
IL,62521,15980,66281,0,0
IL,62522,6030,50843,0,0
IL,62526,14200,48328,2,1
IL,62530,770,60345,0,0
IL,62531,860,59631,0,0
IL,62533,450,63953,0,0
IL,62534,550,55187,0,0
IL,62535,1690,129159,0,0
IL,62536,450,85746,0,0
IL,62538,160,54562,0,0
IL,62539,610,58055,0,0
IL,62543,260,54476,0,0
IL,62544,820,65606,0,0
IL,62545,620,67845,0,0
IL,62546,740,60902,0,0
IL,62547,360,60650,0,0
IL,62548,1020,66431,0,0
IL,62549,2950,80558,0,0
IL,62550,1310,63929,0,0
IL,62551,370,53456,0,0
IL,62553,190,61152,0,0
IL,62554,780,69296,0,0
IL,62555,220,60640,0,0
IL,62556,160,58287,0,0
IL,62557,3090,52046,0,0
IL,62558,1720,65465,0,0
IL,62560,690,62804,0,0
IL,62561,2550,57107,0,0
IL,62563,2940,92546,0,0
IL,62565,3520,57311,0,0
IL,62567,520,56617,0,0
IL,62568,7000,56122,1,0
IL,62571,600,51196,0,0
IL,62572,260,58365,0,0
IL,62573,670,61301,0,0
IL,62601,220,69095,0,0
IL,62611,460,64784,0,0
IL,62612,910,56840,0,0
IL,62613,1880,67131,0,0
IL,62615,2610,60197,0,0
IL,62617,310,48167,0,0
IL,62618,3460,43777,0,0
IL,62621,540,56025,0,0
IL,62624,220,49463,0,0
IL,62625,470,87312,0,0
IL,62626,3600,59083,0,0
IL,62627,440,56379,0,0
IL,62628,410,57065,0,0
IL,62629,7120,83159,0,0
IL,62630,210,58004,0,0
IL,62631,140,75100,0,0
IL,62633,310,58125,0,0
IL,62634,400,72610,0,0
IL,62635,350,64691,0,0
IL,62638,640,63876,0,0
IL,62639,120,57850,0,0
IL,62640,1660,58100,0,0
IL,62642,640,57635,0,0
IL,62643,220,51368,0,0
IL,62644,2160,52521,0,0
IL,62649,220,54081,0,0
IL,62650,11020,56688,0,1
IL,62655,240,44908,0,0
IL,62656,7620,54598,0,1
IL,62661,600,64068,0,0
IL,62664,1330,54154,0,0
IL,62665,600,43306,0,0
IL,62666,280,55225,0,0
IL,62667,240,60333,0,0
IL,62668,650,60067,0,0
IL,62670,1540,75528,0,0
IL,62671,270,59592,0,0
IL,62673,240,51916,0,0
IL,62674,580,52732,0,0
IL,62675,2880,72285,0,0
IL,62677,1320,84221,0,0
IL,62681,2380,54093,0,0
IL,62682,370,54567,1,0
IL,62684,2630,88977,0,0
IL,62685,860,58424,0,0
IL,62688,340,57570,0,0
IL,62690,1820,50477,0,0
IL,62691,1100,58127,0,0
IL,62692,970,54874,0,0
IL,62693,900,74236,0,0
IL,62694,1480,58772,0,0
IL,62701,380,66497,1,0
IL,62702,16260,44245,1,0
IL,62703,13120,38981,1,1
IL,62704,20510,77142,3,1
IL,62707,3750,67456,0,0
IL,62711,9430,121853,0,0
IL,62712,5150,108318,0,0
IL,62801,8620,49085,0,0
IL,62803,460,69458,0,0
IL,62806,1530,53981,0,0
IL,62807,410,47453,0,0
IL,62808,690,49276,0,0
IL,62809,130,55584,0,0
IL,62810,470,49338,0,0
IL,62812,4590,52220,0,0
IL,62814,870,49098,0,0
IL,62815,140,49900,0,0
IL,62816,540,47188,0,0
IL,62817,220,55840,0,0
IL,62818,150,54873,0,0
IL,62819,160,41343,0,0
IL,62821,3100,57544,0,0
IL,62822,1190,42351,0,0
IL,62823,780,47419,0,0
IL,62824,750,45306,0,0
IL,62827,500,54920,0,0
IL,62828,620,65920,0,0
IL,62830,590,54918,0,0
IL,62831,280,49514,0,0
IL,62832,3930,50432,0,0
IL,62833,160,57325,0,0
IL,62835,460,57073,0,0
IL,62836,320,57990,0,0
IL,62837,3840,50703,0,0
IL,62838,710,48074,0,0
IL,62839,2970,48284,0,0
IL,62842,330,52145,0,0
IL,62844,850,51240,0,0
IL,62846,290,46937,0,0
IL,62849,940,52882,0,0
IL,62850,140,46192,0,0
IL,62851,150,48146,0,0
IL,62853,450,49626,0,0
IL,62854,780,43858,0,0
IL,62858,1310,52590,0,0
IL,62859,2440,50818,0,0
IL,62860,260,55057,0,0
IL,62862,150,57060,0,0
IL,62863,4260,61772,0,0
IL,62864,10560,53941,1,0
IL,62865,880,55042,0,0
IL,62867,190,51210,0,0
IL,62868,850,53524,0,0
IL,62869,1130,58838,0,0
IL,62870,920,48119,0,0
IL,62871,240,67741,0,0
IL,62872,520,47201,0,0
IL,62874,150,34506,0,0
IL,62875,530,57892,0,0
IL,62877,220,61827,0,0
IL,62878,150,46266,0,0
IL,62880,330,58448,0,0
IL,62881,5160,52173,0,0
IL,62882,980,38720,0,0
IL,62883,310,55525,0,0
IL,62884,1260,48952,0,0
IL,62885,350,44620,0,0
IL,62886,150,42340,0,0
IL,62887,130,56692,0,0
IL,62888,870,53387,0,0
IL,62889,400,51370,0,0
IL,62890,1100,52433,0,0
IL,62892,130,51184,0,0
IL,62893,470,55178,0,0
IL,62894,460,53252,0,0
IL,62895,820,51750,0,0
IL,62896,4790,48026,0,0
IL,62897,190,50915,0,0
IL,62898,940,57847,0,0
IL,62899,730,52713,0,0
IL,62901,7950,47626,1,1
IL,62902,2170,73153,1,0
IL,62903,1100,74365,0,0
IL,62905,310,49838,0,0
IL,62906,3090,51698,0,0
IL,62907,940,59219,0,0
IL,62908,200,61460,0,0
IL,62910,960,45304,0,0
IL,62912,500,50462,0,0
IL,62914,770,34825,0,0
IL,62916,440,59747,0,0
IL,62917,980,48931,0,0
IL,62918,4600,68153,0,0
IL,62919,330,48769,0,0
IL,62920,1380,55060,0,0
IL,62922,1270,58052,0,0
IL,62923,220,44850,0,0
IL,62924,1200,47237,0,0
IL,62926,880,47303,0,0
IL,62930,2380,49614,0,0
IL,62931,590,48762,0,0
IL,62932,640,46526,0,0
IL,62933,570,50468,0,0
IL,62934,370,54318,0,0
IL,62935,820,53471,0,0
IL,62938,1000,50251,0,0
IL,62939,1420,58461,0,0
IL,62940,170,51964,0,0
IL,62941,290,52544,0,0
IL,62942,230,41526,0,0
IL,62943,280,52292,0,0
IL,62946,5120,53723,0,0
IL,62947,190,58221,0,0
IL,62948,5510,50077,0,0
IL,62951,2330,44877,0,0
IL,62952,1370,51559,0,0
IL,62954,190,49831,0,0
IL,62956,350,48497,0,0
IL,62957,320,36381,0,0
IL,62958,1040,74375,0,0
IL,62959,12040,60684,2,0
IL,62960,4640,50258,0,0
IL,62963,200,31560,0,0
IL,62964,480,42197,0,0
IL,62966,6290,56001,0,0
IL,62967,130,43730,0,0
IL,62969,210,44528,0,0
IL,62970,240,47283,0,0
IL,62972,560,56733,0,0
IL,62974,630,56047,0,0
IL,62975,130,53900,0,0
IL,62976,180,40561,0,0
IL,62977,300,53613,0,0
IL,62979,540,57079,0,0
IL,62982,380,43078,0,0
IL,62983,610,47150,0,0
IL,62984,650,51249,0,0
IL,62985,390,51007,0,0
IL,62987,470,54800,0,0
IL,62988,550,42667,0,0
IL,62990,380,46110,0,0
IL,62992,350,44171,0,0
IL,62994,310,56012,0,0
IL,62995,1640,51720,0,0
IL,62996,230,51891,0,0
IL,62998,160,45043,0,0
IL,62999,640,38820,0,0
IN,46001,5010,50061,0,0
IN,46011,8150,59642,0,0
IN,46012,8910,49045,1,0
IN,46013,9010,41370,1,0
IN,46016,6840,27276,0,0
IN,46017,2980,46570,0,0
IN,46030,1450,64034,0,0
IN,46031,1070,84329,0,0
IN,46032,23860,181171,8,2
IN,46033,18020,157323,3,1
IN,46034,3630,82278,0,0
IN,46035,580,51436,0,0
IN,46036,5140,44956,0,0
IN,46037,20540,119212,4,2
IN,46038,20830,81981,3,1
IN,46039,330,53936,0,0
IN,46040,6720,114190,0,0
IN,46041,10840,48713,0,0
IN,46044,1380,55549,0,0
IN,46048,890,43440,0,0
IN,46049,370,56035,0,0
IN,46050,780,61210,0,0
IN,46051,1430,55413,0,0
IN,46052,11130,60737,1,0
IN,46055,6630,105516,0,0
IN,46056,1170,56916,0,0
IN,46057,500,59198,0,0
IN,46058,990,60535,0,0
IN,46060,20290,74066,2,0
IN,46062,17680,103422,0,0
IN,46064,6820,75296,0,0
IN,46065,1620,60085,0,0
IN,46068,1310,65031,0,0
IN,46069,3300,67489,0,0
IN,46070,1010,54031,0,0
IN,46071,1570,63300,0,0
IN,46072,4410,59709,0,0
IN,46074,17860,117186,3,1
IN,46075,3370,83772,1,0
IN,46076,740,59112,0,0
IN,46077,14770,183282,1,1
IN,46104,430,50848,0,0
IN,46105,880,56143,0,0
IN,46106,3760,112497,0,0
IN,46107,6440,42988,0,0
IN,46110,230,69695,0,0
IN,46112,19200,80580,1,1
IN,46113,7470,54411,1,1
IN,46115,900,59820,0,0
IN,46117,320,62756,0,0
IN,46118,2420,62322,0,0
IN,46120,2810,52963,0,0
IN,46121,2490,66998,0,0
IN,46122,7820,71015,0,0
IN,46123,19120,77266,4,1
IN,46124,3590,50625,0,0
IN,46126,2310,60793,0,0
IN,46127,170,51576,0,0
IN,46128,1020,57272,0,0
IN,46130,1230,67065,0,0
IN,46131,15200,58516,2,0
IN,46133,410,44397,0,0
IN,46135,7810,52228,1,0
IN,46140,20400,64927,1,0
IN,46142,16000,68025,5,1
IN,46143,28520,77373,2,0
IN,46146,100,38760,0,0
IN,46147,1390,60910,0,0
IN,46148,2280,55321,0,0
IN,46149,960,72187,0,0
IN,46150,360,58136,0,0
IN,46151,15040,60439,1,0
IN,46156,630,54922,0,0
IN,46157,1890,62537,0,0
IN,46158,11830,63847,0,0
IN,46160,2950,59120,0,0
IN,46161,1200,60423,0,0
IN,46162,250,77392,0,0
IN,46163,6530,85689,0,0
IN,46164,2160,63994,0,0
IN,46165,720,70433,0,0
IN,46166,1040,46981,0,0
IN,46167,3490,78670,0,0
IN,46168,17040,66390,1,1
IN,46171,820,53321,0,0
IN,46172,1100,52275,0,0
IN,46173,4910,49509,0,0
IN,46175,280,44107,0,0
IN,46176,13400,53794,1,1
IN,46180,480,61145,0,0
IN,46181,2460,74878,0,0
IN,46182,880,58430,0,0
IN,46184,6090,55031,0,0
IN,46186,840,62527,0,0
IN,46201,13040,34110,0,0
IN,46202,9150,79813,2,0
IN,46203,16930,42106,1,0
IN,46204,4490,138792,5,0
IN,46205,13540,61494,0,0
IN,46208,9160,64893,2,0
IN,46214,12460,42891,1,0
IN,46216,1250,62321,0,0
IN,46217,16710,60265,1,0
IN,46218,12390,26107,0,0
IN,46219,17050,43706,2,0
IN,46220,19760,96903,3,0
IN,46221,12480,42292,0,0
IN,46222,14460,29306,1,0
IN,46224,17120,37054,1,0
IN,46225,2910,36514,2,0
IN,46226,19650,40898,1,1
IN,46227,26720,43130,1,1
IN,46228,7790,70405,1,0
IN,46229,13800,41492,1,0
IN,46231,5200,49659,0,0
IN,46234,13440,62035,0,0
IN,46235,14760,35140,0,0
IN,46236,13500,95574,1,0
IN,46237,21480,60954,4,1
IN,46239,15060,61358,0,0
IN,46240,11230,128225,5,0
IN,46241,14130,34281,3,0
IN,46250,10540,81533,5,0
IN,46254,19070,42964,2,0
IN,46256,12080,99339,2,1
IN,46259,6260,93491,0,0
IN,46260,16570,87872,2,1
IN,46268,13390,50487,2,0
IN,46278,4520,146113,2,0
IN,46280,4260,88247,0,0
IN,46290,130,255361,0,0
IN,46303,7960,65866,0,1
IN,46304,13060,81387,1,1
IN,46307,33140,78537,1,3
IN,46310,6560,58504,0,0
IN,46311,11250,90029,1,3
IN,46312,10050,32012,0,1
IN,46319,8920,54116,0,0
IN,46320,4960,30364,0,1
IN,46321,11790,98523,2,2
IN,46322,12600,60683,1,2
IN,46323,10150,41119,0,1
IN,46324,9930,41605,1,2
IN,46327,4450,35446,0,1
IN,46340,600,59900,0,0
IN,46341,5050,67798,0,0
IN,46342,15830,54517,0,2
IN,46347,2260,66253,0,0
IN,46348,510,62264,0,0
IN,46349,1560,59794,0,0
IN,46350,20750,59658,0,1
IN,46356,9110,67211,0,0
IN,46360,19840,51023,1,1
IN,46365,520,58378,0,0
IN,46366,2530,50090,0,0
IN,46368,19550,55708,3,3
IN,46371,1770,60675,0,0
IN,46373,8480,104406,2,1
IN,46374,460,55978,0,0
IN,46375,12700,83576,1,1
IN,46381,120,45791,0,0
IN,46382,1040,66466,0,0
IN,46383,19030,73623,1,1
IN,46385,20280,89735,1,1
IN,46390,1370,61486,0,0
IN,46391,3050,65580,0,0
IN,46392,3660,60957,0,0
IN,46394,5450,49589,0,1
IN,46402,1790,25448,0,0
IN,46403,4900,45456,0,0
IN,46404,6380,31781,0,0
IN,46405,5160,37610,0,1
IN,46406,3440,29135,0,0
IN,46407,3720,26416,0,0
IN,46408,6230,34682,0,2
IN,46409,2710,28982,0,0
IN,46410,18680,48362,3,3
IN,46501,1720,47088,0,0
IN,46504,1570,52575,0,0
IN,46506,4780,62795,0,0
IN,46507,4530,117609,0,0
IN,46510,1560,56130,0,0
IN,46511,1910,62667,0,0
IN,46514,20620,61152,5,2
IN,46516,14890,47843,1,0
IN,46517,10640,52877,2,0
IN,46524,1020,50097,0,0
IN,46526,15240,57871,2,2
IN,46528,12010,62679,1,0
IN,46530,14850,122777,3,0
IN,46531,670,49365,0,0
IN,46532,780,47480,0,0
IN,46534,4950,47884,0,0
IN,46536,1520,61896,0,0
IN,46538,2050,83162,0,0
IN,46539,1060,50585,0,0
IN,46540,5650,79742,0,0
IN,46542,2140,59197,0,0
IN,46543,1650,65923,0,0
IN,46544,15480,50072,2,0
IN,46545,12830,51736,2,1
IN,46550,5890,68996,1,0
IN,46552,3150,61169,0,0
IN,46553,1720,63400,0,0
IN,46554,2100,58663,0,0
IN,46555,1530,52603,0,0
IN,46556,540,69507,2,0
IN,46561,6700,61169,0,0
IN,46562,2280,52344,0,0
IN,46563,10710,53209,1,0
IN,46565,3830,63049,0,0
IN,46567,4860,79942,0,0
IN,46570,490,49769,0,0
IN,46571,2440,56404,0,0
IN,46573,1730,70268,0,0
IN,46574,3830,53143,0,0
IN,46580,10520,60822,1,1
IN,46582,6530,67212,1,0
IN,46590,2100,79944,0,0
IN,46601,2140,34735,1,0
IN,46613,4890,29087,0,0
IN,46614,15190,64067,3,1
IN,46615,7120,44649,0,0
IN,46616,2770,43068,0,0
IN,46617,4420,81795,0,0
IN,46619,9590,37776,0,0
IN,46628,12460,48305,0,0
IN,46635,3070,62812,1,0
IN,46637,7450,57275,2,1
IN,46701,3590,54465,0,0
IN,46702,1030,49580,0,0
IN,46703,8570,60428,0,0
IN,46705,840,45371,0,0
IN,46706,9730,63527,1,0
IN,46710,2240,58212,0,0
IN,46711,3150,56005,0,0
IN,46714,7070,61980,0,0
IN,46721,2200,51477,0,0
IN,46723,3740,62294,0,0
IN,46725,11950,60543,0,1
IN,46730,650,75709,0,0
IN,46731,300,60533,0,0
IN,46732,1410,45246,0,0
IN,46733,9000,55081,0,0
IN,46737,3530,66546,0,0
IN,46738,3900,48064,0,0
IN,46740,1520,46828,0,0
IN,46741,1860,64223,0,0
IN,46742,1630,65013,0,0
IN,46743,1040,53791,0,0
IN,46745,970,64235,0,0
IN,46746,1850,53725,0,0
IN,46747,1210,53585,0,0
IN,46748,3300,95791,0,0
IN,46750,12430,51495,0,0
IN,46755,7370,51200,0,0
IN,46759,260,48561,0,0
IN,46760,580,51401,0,0
IN,46761,5400,51968,0,0
IN,46763,790,67453,0,0
IN,46764,660,57295,0,0
IN,46765,2580,87674,0,0
IN,46766,260,49234,0,0
IN,46767,3830,49074,0,0
IN,46770,1270,61734,0,0
IN,46772,1240,48914,0,0
IN,46773,1770,59406,0,0
IN,46774,8650,51763,0,1
IN,46776,750,45473,0,0
IN,46777,3170,57933,0,0
IN,46779,980,54397,0,0
IN,46781,420,52821,0,0
IN,46783,3530,99017,0,0
IN,46784,1120,62040,0,0
IN,46785,680,56802,0,0
IN,46787,1790,53543,0,0
IN,46788,1480,77214,0,0
IN,46791,420,71361,0,0
IN,46792,1880,53604,0,0
IN,46793,2030,55736,0,0
IN,46794,610,50955,0,0
IN,46795,2950,68173,0,0
IN,46797,1850,58817,0,0
IN,46798,620,56819,0,0
IN,46802,4440,44743,1,0
IN,46803,3900,27466,0,0
IN,46804,14460,82769,5,2
IN,46805,9980,41865,4,0
IN,46806,10130,28009,0,0
IN,46807,7640,44366,0,0
IN,46808,9520,38153,0,0
IN,46809,4460,42678,0,0
IN,46814,7220,174887,1,0
IN,46815,13550,50753,1,0
IN,46816,8160,37182,0,0
IN,46818,9960,60768,3,1
IN,46819,4580,46450,0,0
IN,46825,14570,56058,2,1
IN,46835,18380,61543,3,1
IN,46845,12910,106817,0,0
IN,46901,17480,49187,0,0
IN,46902,17840,54460,1,0
IN,46910,1490,50609,0,0
IN,46911,620,55856,0,0
IN,46913,620,63179,0,0
IN,46914,920,48634,0,0
IN,46915,360,52422,0,0
IN,46917,830,54240,0,0
IN,46919,1020,57164,0,0
IN,46920,500,63820,0,0
IN,46923,3810,52984,0,0
IN,46926,770,54236,0,0
IN,46928,2150,47816,0,0
IN,46929,1500,55260,0,0
IN,46930,100,38020,0,0
IN,46932,1640,57128,0,0
IN,46933,3080,43027,1,0
IN,46936,2820,64309,0,0
IN,46938,1370,46324,0,0
IN,46939,890,50984,0,0
IN,46940,1100,56533,0,0
IN,46941,520,55434,0,0
IN,46943,140,31435,0,0
IN,46947,12890,45733,1,0
IN,46950,310,52622,0,0
IN,46951,950,48097,0,0
IN,46952,9010,51974,0,1
IN,46953,8800,38115,1,0
IN,46960,520,46667,0,0
IN,46962,4090,60346,0,0
IN,46970,10580,46559,0,0
IN,46974,800,51087,0,0
IN,46975,6480,54764,1,1
IN,46978,990,50782,0,0
IN,46979,2370,69434,0,0
IN,46982,1220,52084,0,0
IN,46985,660,48643,0,0
IN,46986,860,58513,0,0
IN,46988,370,45316,0,0
IN,46989,1640,54045,0,0
IN,46990,390,61912,0,0
IN,46991,740,46977,0,0
IN,46992,7650,59077,0,0
IN,46994,1260,57399,0,0
IN,46996,3130,51768,0,0
IN,47001,5050,53515,0,0
IN,47003,410,45860,0,0
IN,47006,6030,79442,0,1
IN,47010,120,63133,0,0
IN,47011,400,55022,0,0
IN,47012,4720,57363,0,0
IN,47016,470,61353,0,0
IN,47017,280,52596,0,0
IN,47018,2060,53447,0,0
IN,47020,470,49057,0,0
IN,47022,1610,76939,0,0
IN,47023,720,48366,0,0
IN,47024,1200,44585,0,0
IN,47025,11210,67238,0,1
IN,47030,710,44719,0,0
IN,47031,2460,51464,0,0
IN,47032,1710,53383,0,0
IN,47036,550,71116,0,0
IN,47037,1960,49028,0,0
IN,47038,480,48591,0,0
IN,47040,2380,55552,0,0
IN,47041,2950,55855,0,0
IN,47042,1970,49708,0,0
IN,47043,2250,45872,0,0
IN,47060,3350,67875,0,0
IN,47102,2770,42010,0,0
IN,47106,2230,67909,0,0
IN,47108,960,43188,0,0
IN,47110,200,40660,0,0
IN,47111,7640,61477,0,0
IN,47112,7940,58068,0,0
IN,47114,210,48180,0,0
IN,47115,1130,54167,0,0
IN,47116,320,38981,0,0
IN,47117,1990,56526,0,0
IN,47118,1400,41513,0,0
IN,47119,5900,113209,0,0
IN,47120,420,46557,0,0
IN,47122,5330,74090,0,0
IN,47124,2340,81610,0,0
IN,47125,710,49869,0,0
IN,47126,2110,66215,0,0
IN,47129,9320,40454,1,0
IN,47130,23510,53325,0,1
IN,47135,590,50510,0,0
IN,47136,2310,75181,0,0
IN,47137,580,48455,0,0
IN,47138,1950,49990,0,0
IN,47140,1150,41143,0,0
IN,47141,760,53873,0,0
IN,47142,370,45259,0,0
IN,47143,1790,63674,0,0
IN,47145,880,44677,0,0
IN,47147,460,54080,0,0
IN,47150,23630,52978,2,1
IN,47161,1740,52232,0,0
IN,47162,450,48013,0,0
IN,47163,710,55118,0,0
IN,47164,1620,54804,0,0
IN,47165,2660,49952,0,0
IN,47166,710,50425,0,0
IN,47167,7000,48442,0,0
IN,47170,6610,47548,0,0
IN,47172,9140,72780,0,0
IN,47175,390,45051,0,0
IN,47177,600,56525,0,0
IN,47201,21680,73802,4,0
IN,47203,13020,74497,0,0
IN,47220,2520,59841,0,0
IN,47223,650,45269,0,0
IN,47224,220,42954,0,0
IN,47227,720,47904,0,0
IN,47229,1460,49236,0,0
IN,47230,870,47783,0,0
IN,47231,510,44947,0,0
IN,47232,1160,57058,0,0
IN,47234,690,59176,0,0
IN,47235,870,53322,0,0
IN,47240,10470,55676,0,1
IN,47243,2340,50113,0,0
IN,47244,350,55280,0,0
IN,47246,1950,56175,0,0
IN,47250,10070,55672,0,0
IN,47260,800,44127,0,0
IN,47264,590,48516,0,0
IN,47265,9180,47351,0,0
IN,47270,330,49763,0,0
IN,47272,890,48523,0,0
IN,47273,880,54872,0,0
IN,47274,15050,56615,0,0
IN,47281,690,60524,0,0
IN,47283,1660,48518,0,0
IN,47302,11310,36072,0,0
IN,47303,9270,41298,1,0
IN,47304,13910,61390,1,1
IN,47305,1340,32047,0,0
IN,47320,1890,55078,0,0
IN,47325,290,44131,0,0
IN,47326,780,47106,0,0
IN,47327,1940,46862,0,0
IN,47330,2540,56537,0,0
IN,47331,9700,46603,0,0
IN,47334,1560,56433,0,0
IN,47336,1580,43825,0,0
IN,47338,1260,49412,0,0
IN,47339,290,48744,0,0
IN,47340,1350,49531,0,0
IN,47341,1010,49836,0,0
IN,47342,1190,56245,0,0
IN,47345,610,55142,0,0
IN,47346,1810,52381,0,0
IN,47348,4310,46784,0,0
IN,47352,440,52429,0,0
IN,47353,2680,49076,0,0
IN,47354,490,49679,0,0
IN,47355,1210,46124,0,0
IN,47356,2750,55586,0,0
IN,47357,540,51120,0,0
IN,47358,420,47892,0,0
IN,47359,1370,46491,0,0
IN,47360,680,55858,0,0
IN,47362,12210,47253,0,0
IN,47368,1240,51623,0,0
IN,47369,540,42637,0,0
IN,47371,5350,50222,0,0
IN,47373,960,42906,0,0
IN,47374,19730,47776,1,0
IN,47380,870,44817,0,0
IN,47383,1330,57284,0,0
IN,47384,970,51777,0,0
IN,47385,790,49310,0,0
IN,47386,570,56287,0,0
IN,47387,340,46014,0,0
IN,47390,2230,41282,0,0
IN,47393,660,53127,0,0
IN,47394,3630,46964,0,0
IN,47396,3590,73521,0,0
IN,47401,18190,86845,4,0
IN,47403,15420,52806,0,0
IN,47404,9680,54109,1,0
IN,47406,200,8885,0,0
IN,47408,7860,82174,1,0
IN,47421,12810,52293,1,0
IN,47424,4110,55044,0,0
IN,47427,420,42928,0,0
IN,47429,3770,53584,0,0
IN,47431,620,45500,0,0
IN,47432,2150,43305,0,0
IN,47433,1780,51411,0,0
IN,47436,710,54200,0,0
IN,47438,1840,46809,0,0
IN,47441,4080,48755,0,0
IN,47443,490,47269,0,0
IN,47446,4240,46965,0,0
IN,47448,3910,63658,0,0
IN,47449,230,53847,0,0
IN,47451,610,44957,0,0
IN,47452,2140,45833,0,0
IN,47453,190,49831,0,0
IN,47454,3280,44087,0,0
IN,47456,550,54570,0,0
IN,47459,1620,53941,0,0
IN,47460,5390,49916,0,0
IN,47462,2240,57251,0,0
IN,47465,300,55770,0,0
IN,47468,640,73810,0,0
IN,47469,840,49215,0,0
IN,47470,710,49714,0,0
IN,47471,1190,49526,0,0
IN,47501,8190,50807,0,0
IN,47512,1540,43696,0,0
IN,47513,990,49745,0,0
IN,47514,160,46887,0,0
IN,47515,380,48494,0,0
IN,47516,590,63711,0,0
IN,47519,260,55996,0,0
IN,47520,1350,47109,0,0
IN,47521,500,60604,0,0
IN,47522,110,55536,0,0
IN,47523,1580,50677,0,0
IN,47524,210,50819,0,0
IN,47525,160,66087,0,0
IN,47527,1000,52732,0,0
IN,47528,320,53237,0,0
IN,47529,430,50851,0,0
IN,47531,450,60348,0,0
IN,47532,2360,78270,0,0
IN,47537,400,51697,0,0
IN,47541,620,61598,0,0
IN,47542,4930,56720,0,0
IN,47546,11340,73407,0,0
IN,47550,370,61805,0,0
IN,47551,260,60638,0,0
IN,47553,4000,55040,0,0
IN,47557,630,57196,0,0
IN,47558,2030,57088,0,0
IN,47561,680,59551,0,0
IN,47562,2020,64736,0,0
IN,47564,620,59920,0,0
IN,47567,2640,53245,0,0
IN,47568,380,47421,0,0
IN,47575,550,54812,0,0
IN,47576,180,47933,0,0
IN,47577,490,48657,0,0
IN,47578,330,50833,0,0
IN,47579,1360,77354,0,0
IN,47580,130,62515,0,0
IN,47581,1580,48524,0,0
IN,47585,210,52447,0,0
IN,47586,5300,50815,0,0
IN,47588,290,48237,0,0
IN,47590,360,57619,0,0
IN,47591,11330,54775,0,0
IN,47597,480,59000,0,0
IN,47598,1470,50042,0,0
IN,47601,6550,59441,0,0
IN,47610,2630,52474,0,0
IN,47611,530,51209,0,0
IN,47612,420,56507,0,0
IN,47613,1250,76305,0,0
IN,47615,710,51261,0,0
IN,47616,130,47138,0,0
IN,47619,790,58625,0,0
IN,47620,6070,65571,0,0
IN,47630,17920,93786,1,0
IN,47631,960,65482,0,0
IN,47633,1300,67983,0,0
IN,47634,1030,52749,0,0
IN,47635,2480,55208,0,0
IN,47637,690,48685,0,0
